month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,lat,lng
2023-01,HOUGANG,5 ROOM,476B,UPP SERANGOON VIEW,07 TO 09,115.0,Premium Apartment,2016,92.25,846000.0,1.37732845210704,103.904212191193
2023-01,HOUGANG,5 ROOM,476C,UPP SERANGOON VIEW,13 TO 15,112.0,Premium Apartment,2016,92.16666666666667,820000.0,1.37794956982629,103.904346041308
2023-01,HOUGANG,EXECUTIVE,449,HOUGANG AVE 10,10 TO 12,146.0,Maisonette,1991,67.16666666666667,905000.0,1.37878098243894,103.895153601863
2023-01,HOUGANG,EXECUTIVE,455,HOUGANG AVE 10,04 TO 06,146.0,Maisonette,1992,68.83333333333333,818000.0,1.37748114117214,103.895430421247
2023-01,HOUGANG,EXECUTIVE,446,HOUGANG AVE 8,04 TO 06,148.0,Maisonette,1991,67.58333333333333,858000.0,1.37880458762233,103.894283804483
2023-01,HOUGANG,EXECUTIVE,615,HOUGANG AVE 8,04 TO 06,142.0,Apartment,1986,62.666666666666664,890000.0,1.36861360410086,103.88493791631
2023-01,HOUGANG,EXECUTIVE,633,HOUGANG AVE 8,01 TO 03,148.0,Maisonette,1987,63.583333333333336,902888.88,1.36982607247094,103.879317363374
2023-01,HOUGANG,EXECUTIVE,961,HOUGANG AVE 9,10 TO 12,137.0,Apartment,1999,75.66666666666667,730000.0,1.37775216619067,103.87866526567
2023-01,HOUGANG,EXECUTIVE,961,HOUGANG AVE 9,10 TO 12,137.0,Apartment,1999,75.66666666666667,778000.0,1.37775216619067,103.87866526567
2023-01,HOUGANG,EXECUTIVE,698C,HOUGANG ST 52,10 TO 12,140.0,Apartment,1999,75.16666666666667,820000.0,1.37525196763041,103.888186047391
2023-01,HOUGANG,EXECUTIVE,959,HOUGANG ST 91,13 TO 15,137.0,Apartment,1999,75.41666666666667,780000.0,1.37696693831982,103.879223534354
2023-01,HOUGANG,EXECUTIVE,145,LOR AH SOO,04 TO 06,148.0,Maisonette,1984,60.75,840000.0,1.3514922855912,103.88323988763
2023-01,JURONG EAST,2 ROOM,372,JURONG EAST ST 32,10 TO 12,44.0,Model A,2014,90.08333333333333,308000.0,1.34865823382569,103.731789499274
2023-01,JURONG EAST,3 ROOM,330,JURONG EAST AVE 1,10 TO 12,74.0,Model A,1983,59.416666666666664,368000.0,1.35055495259482,103.73002911041
2023-01,JURONG EAST,3 ROOM,225A,JURONG EAST ST 21,04 TO 06,67.0,New Generation,1984,61.0,305000.0,1.34208650043068,103.736825653173
2023-01,JURONG EAST,3 ROOM,257,JURONG EAST ST 24,04 TO 06,67.0,New Generation,1983,59.083333333333336,380000.0,1.34451804267549,103.738630332612
2023-01,JURONG EAST,3 ROOM,244,JURONG EAST ST 24,01 TO 03,67.0,New Generation,1983,59.333333333333336,340000.0,1.34263187196449,103.742133807093
2023-01,JURONG EAST,3 ROOM,243,JURONG EAST ST 24,07 TO 09,67.0,New Generation,1983,59.166666666666664,362000.0,1.34206406490644,103.743306656115
2023-01,JURONG EAST,3 ROOM,253,JURONG EAST ST 24,04 TO 06,77.0,Model A,1985,61.5,350000.0,1.34318835786153,103.73678575382
2023-01,JURONG EAST,3 ROOM,244,JURONG EAST ST 24,07 TO 09,82.0,New Generation,1983,59.333333333333336,405800.0,1.34263187196449,103.742133807093
2023-01,JURONG EAST,3 ROOM,261,JURONG EAST ST 24,04 TO 06,67.0,New Generation,1983,59.25,327000.0,1.34449568862198,103.740401081749
2023-01,JURONG EAST,3 ROOM,301,JURONG EAST ST 32,04 TO 06,67.0,New Generation,1983,59.333333333333336,373000.0,1.34404144956674,103.735500080389
2023-01,JURONG EAST,3 ROOM,315,JURONG EAST ST 32,10 TO 12,79.0,Model A,1984,60.416666666666664,392000.0,1.34603432938681,103.732850513855
2023-01,JURONG EAST,3 ROOM,371,JURONG EAST ST 32,13 TO 15,64.0,Model A,2014,90.16666666666667,455000.0,1.3483083591294,103.731919903016
2023-01,JURONG EAST,3 ROOM,410,PANDAN GDNS,13 TO 15,73.0,Improved,1979,55.416666666666664,310000.0,1.31900921124333,103.747433142313
2023-01,JURONG EAST,3 ROOM,55,TEBAN GDNS RD,13 TO 15,67.0,Model A,2016,92.91666666666667,415000.0,1.32189197261167,103.737551593405
2023-01,JURONG EAST,3 ROOM,57,TEBAN GDNS RD,16 TO 18,67.0,Model A,2016,93.0,418000.0,1.32254226544254,103.737560699176
2023-01,JURONG EAST,3 ROOM,36,TEBAN GDNS RD,10 TO 12,74.0,Improved,1977,53.583333333333336,328000.0,1.31997450302269,103.742739188864
2023-01,JURONG EAST,4 ROOM,341,JURONG EAST AVE 1,07 TO 09,104.0,Model A,1983,59.416666666666664,528000.0,1.34920755762646,103.731256052741
2023-01,JURONG EAST,4 ROOM,207,JURONG EAST ST 21,01 TO 03,95.0,New Generation,1983,59.333333333333336,470000.0,1.33789037717129,103.742428065764
2023-01,JURONG EAST,4 ROOM,217,JURONG EAST ST 21,10 TO 12,91.0,New Generation,1985,61.083333333333336,450000.0,1.33996762299816,103.738041056685
2023-01,JURONG EAST,4 ROOM,217,JURONG EAST ST 21,07 TO 09,91.0,New Generation,1985,61.083333333333336,475000.0,1.33996762299816,103.738041056685
2023-01,JURONG EAST,4 ROOM,208,JURONG EAST ST 21,04 TO 06,99.0,New Generation,1982,59.0,500000.0,1.33843639629876,103.742666857372
2023-01,JURONG EAST,4 ROOM,224,JURONG EAST ST 21,01 TO 03,92.0,New Generation,1984,60.833333333333336,430000.0,1.34171403139747,103.736733166148
2023-01,JURONG EAST,4 ROOM,261,JURONG EAST ST 24,07 TO 09,100.0,New Generation,1983,59.25,450000.0,1.34449568862198,103.740401081749
2023-01,JURONG EAST,4 ROOM,319,JURONG EAST ST 31,01 TO 03,104.0,Model A,1984,60.583333333333336,460000.0,1.34798942321199,103.7304582035
2023-01,JURONG EAST,4 ROOM,312,JURONG EAST ST 32,01 TO 03,105.0,Model A,1984,60.666666666666664,456888.0,1.34691464537256,103.732174273854
2023-01,JURONG EAST,4 ROOM,414,PANDAN GDNS,01 TO 03,97.0,New Generation,1978,54.833333333333336,410000.0,1.32008314852497,103.747247319413
2023-01,JURONG EAST,4 ROOM,21,TEBAN GDNS RD,04 TO 06,87.0,Model A,2013,89.75,465000.0,1.32368064923943,103.739156156511
2023-01,JURONG EAST,4 ROOM,21,TEBAN GDNS RD,19 TO 21,87.0,Model A,2013,89.75,550000.0,1.32368064923943,103.739156156511
2023-01,JURONG EAST,4 ROOM,25,TEBAN GDNS RD,07 TO 09,107.0,Model A,1993,69.58333333333333,500000.0,1.32307929386097,103.737791107104
2023-01,JURONG EAST,4 ROOM,24,TEBAN GDNS RD,01 TO 03,107.0,Model A,1993,69.58333333333333,480000.0,1.32349635256112,103.737884227151
2023-01,JURONG EAST,4 ROOM,25,TEBAN GDNS RD,10 TO 12,107.0,Model A,1993,69.58333333333333,473000.0,1.32307929386097,103.737791107104
2023-01,JURONG EAST,4 ROOM,30,TEBAN GDNS RD,07 TO 09,99.0,New Generation,1981,57.666666666666664,443888.0,1.3208228255704,103.73907552675
2023-01,JURONG EAST,4 ROOM,65,TEBAN GDNS RD,22 TO 24,91.0,Model A,2003,79.41666666666667,500000.0,1.32196883899939,103.739225882156
2023-01,JURONG EAST,5 ROOM,340,JURONG EAST AVE 1,04 TO 06,140.0,Model A-Maisonette,1984,60.5,650000.0,1.35012661651533,103.730687889533
2023-01,JURONG EAST,5 ROOM,116,JURONG EAST ST 13,25 TO 27,120.0,Improved,1981,57.916666666666664,745000.0,1.33970763311095,103.734697751981
2023-01,JURONG EAST,5 ROOM,201,JURONG EAST ST 21,16 TO 18,120.0,Improved,1989,65.33333333333333,730000.0,1.3364056697524,103.743075430286
2023-01,JURONG EAST,5 ROOM,263,JURONG EAST ST 24,07 TO 09,121.0,Improved,1983,59.083333333333336,580000.0,1.34434377958261,103.741796120846
2023-01,JURONG EAST,5 ROOM,316,JURONG EAST ST 32,07 TO 09,132.0,Model A,1984,60.666666666666664,630000.0,1.34579717453294,103.73230005742
2023-01,JURONG EAST,5 ROOM,312,JURONG EAST ST 32,07 TO 09,135.0,Model A,1984,60.666666666666664,640000.0,1.34691464537256,103.732174273854
2023-01,JURONG EAST,5 ROOM,403,PANDAN GDNS,10 TO 12,114.0,Standard,1979,55.416666666666664,450000.0,1.32032964075934,103.74939013157
2023-01,JURONG EAST,5 ROOM,60,TEBAN GDNS RD,07 TO 09,110.0,Improved,2003,79.66666666666667,533000.0,1.32275524437283,103.738658086826
2023-01,JURONG EAST,5 ROOM,270,TOH GUAN RD,16 TO 18,121.0,Improved,1999,75.25,712000.0,1.34122974295897,103.7461193594
2023-01,JURONG EAST,5 ROOM,265,TOH GUAN RD,04 TO 06,121.0,Improved,1998,74.83333333333333,658000.0,1.34070811731138,103.744702329438
2023-01,JURONG EAST,EXECUTIVE,287A,JURONG EAST ST 21,10 TO 12,144.0,Apartment,1998,74.83333333333333,930000.0,1.33846862533469,103.743808187469
2023-01,JURONG EAST,EXECUTIVE,216,JURONG EAST ST 21,04 TO 06,148.0,Maisonette,1985,61.5,798000.0,1.33953084548923,103.73780943839
2023-01,JURONG WEST,2 ROOM,180B,BOON LAY DR,01 TO 03,47.0,Model A,2014,90.41666666666667,280000.0,1.34783388478562,103.709071008155
2023-01,JURONG WEST,2 ROOM,560A,JURONG WEST ST 42,04 TO 06,47.0,Model A,2018,94.16666666666667,323000.0,1.3533579932237,103.719829055981
2023-01,JURONG WEST,3 ROOM,187,BOON LAY AVE,01 TO 03,59.0,Improved,1978,54.666666666666664,270000.0,1.34505773588933,103.710699802755
2023-01,JURONG WEST,3 ROOM,185,BOON LAY AVE,19 TO 21,59.0,Improved,1975,51.916666666666664,280000.0,1.34640538174578,103.71077711286
2023-01,JURONG WEST,3 ROOM,217B,BOON LAY AVE,01 TO 03,68.0,Model A,2018,94.58333333333333,415000.0,1.34972661567521,103.710830462207
2023-01,JURONG WEST,3 ROOM,187,BOON LAY AVE,13 TO 15,68.0,Improved,1978,54.583333333333336,315000.0,1.34505773588933,103.710699802755
2023-01,JURONG WEST,3 ROOM,186,BOON LAY AVE,07 TO 09,59.0,Improved,1975,51.833333333333336,293000.0,1.34572728320792,103.711027373165
2023-01,JURONG WEST,3 ROOM,217B,BOON LAY AVE,04 TO 06,68.0,Model A,2018,94.5,418000.0,1.34972661567521,103.710830462207
2023-01,JURONG WEST,3 ROOM,186,BOON LAY AVE,13 TO 15,59.0,Improved,1975,51.75,290000.0,1.34572728320792,103.711027373165
2023-01,JURONG WEST,3 ROOM,185,BOON LAY AVE,04 TO 06,59.0,Improved,1975,51.75,282000.0,1.34640538174578,103.71077711286
2023-01,JURONG WEST,3 ROOM,180B,BOON LAY DR,10 TO 12,68.0,Model A,2014,90.5,405000.0,1.34783388478562,103.709071008155
2023-01,JURONG WEST,3 ROOM,181B,BOON LAY DR,16 TO 18,68.0,Model A,2014,90.41666666666667,430000.0,1.34879350516626,103.70841773457
2023-01,JURONG WEST,3 ROOM,208,BOON LAY PL,16 TO 18,65.0,Improved,1976,53.0,307000.0,1.34700367367083,103.714216413585
2023-01,JURONG WEST,3 ROOM,213,BOON LAY PL,01 TO 03,65.0,Improved,1974,50.916666666666664,308888.0,1.34945934187377,103.712840315508
2023-01,JURONG WEST,3 ROOM,214,BOON LAY PL,04 TO 06,66.0,Improved,1974,50.833333333333336,305000.0,1.34901664211502,103.712178566174
2023-01,JURONG WEST,3 ROOM,209,BOON LAY PL,10 TO 12,65.0,Improved,1976,52.416666666666664,305000.0,1.3460994818499,103.7150520025
2023-01,JURONG WEST,3 ROOM,211,BOON LAY PL,22 TO 24,65.0,Improved,1976,52.916666666666664,310000.0,1.34824122465841,103.7140978842
2023-01,JURONG WEST,3 ROOM,207,BOON LAY PL,01 TO 03,65.0,Improved,1976,52.416666666666664,303899.0,1.34658609595354,103.713568363065
2023-01,JURONG WEST,3 ROOM,211,BOON LAY PL,19 TO 21,74.0,Improved,1976,52.833333333333336,342000.0,1.34824122465841,103.7140978842
2023-01,JURONG WEST,3 ROOM,120,HO CHING RD,04 TO 06,67.0,Improved,1972,48.0,298000.0,1.33540764836183,103.724260953568
2023-01,JURONG WEST,3 ROOM,484,JURONG WEST AVE 1,07 TO 09,67.0,New Generation,1985,61.583333333333336,365000.0,1.34820888556575,103.726357754906
2023-01,JURONG WEST,3 ROOM,484,JURONG WEST AVE 1,07 TO 09,67.0,New Generation,1985,61.5,360000.0,1.34820888556575,103.726357754906
2023-01,JURONG WEST,3 ROOM,698C,JURONG WEST CTRL 3,10 TO 12,68.0,Model A,2017,93.91666666666667,500000.0,1.34028016730054,103.707599009323
2023-01,JURONG WEST,3 ROOM,698A,JURONG WEST CTRL 3,13 TO 15,68.0,Model A,2017,93.83333333333333,485000.0,1.341091607667,103.708023659485
2023-01,JURONG WEST,3 ROOM,477,JURONG WEST ST 41,10 TO 12,73.0,Model A,1984,60.583333333333336,373000.0,1.34771611238472,103.725087068634
2023-01,JURONG WEST,3 ROOM,544,JURONG WEST ST 42,01 TO 03,74.0,Model A,1984,60.916666666666664,340000.0,1.35239358298744,103.71575950591
2023-01,JURONG WEST,3 ROOM,511,JURONG WEST ST 52,07 TO 09,74.0,Model A,1984,60.25,373000.0,1.34779267211314,103.71959110524
2023-01,JURONG WEST,3 ROOM,525,JURONG WEST ST 52,10 TO 12,67.0,New Generation,1982,59.083333333333336,370000.0,1.34731636202053,103.716329598595
2023-01,JURONG WEST,3 ROOM,525,JURONG WEST ST 52,04 TO 06,67.0,New Generation,1982,59.0,358000.0,1.34731636202053,103.716329598595
2023-01,JURONG WEST,3 ROOM,528,JURONG WEST ST 52,10 TO 12,67.0,New Generation,1983,59.333333333333336,360000.0,1.34832160433383,103.716955768923
2023-01,JURONG WEST,3 ROOM,339D,KANG CHING RD,04 TO 06,67.0,Model A,2012,88.25,395000.0,1.33875703748672,103.72215701993
2023-01,JURONG WEST,3 ROOM,337A,TAH CHING RD,13 TO 15,64.0,Model A,2010,86.33333333333333,420000.0,1.33769966406232,103.722790261602
2023-01,JURONG WEST,3 ROOM,113,TAO CHING RD,01 TO 03,67.0,Improved,1971,47.5,275000.0,1.33318449829266,103.724354324887
2023-01,JURONG WEST,3 ROOM,138C,YUAN CHING RD,16 TO 18,67.0,DBSS,2014,90.83333333333333,515000.0,1.32843797727643,103.723795893377
2023-01,JURONG WEST,3 ROOM,121,YUAN CHING RD,07 TO 09,61.0,Improved,1974,50.5,300888.0,1.33570402533121,103.724078165253
2023-01,JURONG WEST,4 ROOM,218B,BOON LAY AVE,07 TO 09,94.0,Model A,2018,94.58333333333333,580000.0,1.35032707359938,103.710888928549
2023-01,JURONG WEST,4 ROOM,183C,BOON LAY AVE,13 TO 15,92.0,Model A,2015,91.08333333333333,532500.0,1.34865680572114,103.709097367424
2023-01,JURONG WEST,4 ROOM,183A,BOON LAY AVE,13 TO 15,92.0,Model A,2015,91.08333333333333,538000.0,1.34861794801802,103.709737700176
2023-01,JURONG WEST,4 ROOM,183D,BOON LAY AVE,04 TO 06,92.0,Model A,2015,91.08333333333333,505000.0,1.34909289443558,103.709041526551
2023-01,JURONG WEST,4 ROOM,197C,BOON LAY DR,01 TO 03,93.0,Model A,2015,91.33333333333333,600000.0,1.34340319524201,103.713686073692
2023-01,JURONG WEST,4 ROOM,263,BOON LAY DR,01 TO 03,109.0,Model A,1995,71.5,475000.0,1.3451004516425,103.706911682245
2023-01,JURONG WEST,4 ROOM,265,BOON LAY DR,04 TO 06,112.0,Model A,1995,71.41666666666667,490000.0,1.3456794296167,103.706599274406
2023-01,JURONG WEST,4 ROOM,366,CORPORATION DR,10 TO 12,104.0,Model A,1997,73.66666666666667,497000.0,1.33789108289201,103.71968139193
2023-01,JURONG WEST,4 ROOM,349,CORPORATION DR,04 TO 06,102.0,Model A,1997,73.91666666666667,500000.0,1.3395790060402,103.719356718857
2023-01,JURONG WEST,4 ROOM,111,HO CHING RD,01 TO 03,114.0,Improved,1970,46.333333333333336,388000.0,1.33388939555115,103.723306118882
2023-01,JURONG WEST,4 ROOM,444,JURONG WEST AVE 1,04 TO 06,111.0,Model A,1985,61.25,468000.0,1.35195380808937,103.719396655601
2023-01,JURONG WEST,4 ROOM,686A,JURONG WEST CTRL 1,01 TO 03,93.0,Premium Apartment,2000,76.83333333333333,525000.0,1.34174841752629,103.704794256868
2023-01,JURONG WEST,4 ROOM,686A,JURONG WEST CTRL 1,16 TO 18,94.0,Premium Apartment,2000,76.83333333333333,581888.0,1.34174841752629,103.704794256868
2023-01,JURONG WEST,4 ROOM,691,JURONG WEST CTRL 1,10 TO 12,99.0,Premium Apartment,1998,74.33333333333333,550000.0,1.34177067676423,103.706312762997
2023-01,JURONG WEST,4 ROOM,698C,JURONG WEST CTRL 3,04 TO 06,93.0,Model A,2017,93.83333333333333,635000.0,1.34028016730054,103.707599009323
2023-01,JURONG WEST,4 ROOM,483,JURONG WEST ST 41,10 TO 12,91.0,New Generation,1985,61.416666666666664,433000.0,1.34735305647602,103.725320414071
2023-01,JURONG WEST,4 ROOM,466,JURONG WEST ST 41,07 TO 09,91.0,New Generation,1985,61.083333333333336,455000.0,1.34984856223626,103.722671026586
2023-01,JURONG WEST,4 ROOM,478,JURONG WEST ST 41,01 TO 03,91.0,New Generation,1985,61.166666666666664,422000.0,1.34735317434247,103.723952185676
2023-01,JURONG WEST,4 ROOM,545,JURONG WEST ST 42,04 TO 06,103.0,Model A,1985,61.25,458000.0,1.35229053905004,103.715246438458
2023-01,JURONG WEST,4 ROOM,401,JURONG WEST ST 42,04 TO 06,108.0,Model A,1984,60.666666666666664,445000.0,1.3534249409359,103.721442695629
2023-01,JURONG WEST,4 ROOM,404,JURONG WEST ST 42,07 TO 09,104.0,Model A,1984,60.75,438000.0,1.35392288813097,103.72250572335
2023-01,JURONG WEST,4 ROOM,561A,JURONG WEST ST 42,13 TO 15,93.0,Model A,2018,94.16666666666667,620000.0,1.354294109695,103.719755141086
2023-01,JURONG WEST,4 ROOM,546,JURONG WEST ST 42,10 TO 12,103.0,Model A,1985,61.25,490000.0,1.35270020453812,103.715217116167
2023-01,JURONG WEST,4 ROOM,411,JURONG WEST ST 42,01 TO 03,103.0,Model A,1984,60.5,445000.0,1.35372257124031,103.725202727545
2023-01,JURONG WEST,4 ROOM,545,JURONG WEST ST 42,01 TO 03,108.0,Model A,1985,61.166666666666664,463000.0,1.35229053905004,103.715246438458
2023-01,JURONG WEST,4 ROOM,451,JURONG WEST ST 42,01 TO 03,103.0,Model A,1984,60.75,420000.0,1.35187874821928,103.718501587999
2023-01,JURONG WEST,4 ROOM,521,JURONG WEST ST 52,07 TO 09,94.0,New Generation,1982,59.0,465000.0,1.34659254352768,103.717247558535
2023-01,JURONG WEST,4 ROOM,510,JURONG WEST ST 52,07 TO 09,104.0,Model A,1984,60.166666666666664,545000.0,1.34852829017687,103.719781155275
2023-01,JURONG WEST,4 ROOM,649A,JURONG WEST ST 61,07 TO 09,90.0,Model A,2000,76.83333333333333,498000.0,1.33802845810167,103.697356787497
2023-01,JURONG WEST,4 ROOM,649A,JURONG WEST ST 61,10 TO 12,91.0,Model A,2000,76.83333333333333,510000.0,1.33802845810167,103.697356787497
2023-01,JURONG WEST,4 ROOM,651B,JURONG WEST ST 61,07 TO 09,90.0,Model A,2002,78.5,490000.0,1.33707171569253,103.698260716035
2023-01,JURONG WEST,4 ROOM,623,JURONG WEST ST 61,13 TO 15,91.0,Model A,2001,77.16666666666667,495888.0,1.34032757892166,103.698247310085
2023-01,JURONG WEST,4 ROOM,660B,JURONG WEST ST 64,07 TO 09,91.0,Model A,2001,77.66666666666667,520000.0,1.33620559481206,103.704177389573
2023-01,JURONG WEST,4 ROOM,664A,JURONG WEST ST 64,13 TO 15,91.0,Model A,2000,76.58333333333333,522000.0,1.33920641630237,103.703397452008
2023-01,JURONG WEST,4 ROOM,664B,JURONG WEST ST 64,01 TO 03,91.0,Model A,2000,76.58333333333333,495000.0,1.33835412965274,103.703585678772
2023-01,JURONG WEST,4 ROOM,673A,JURONG WEST ST 65,13 TO 15,86.0,Model A2,2002,78.83333333333333,495000.0,1.34426518191339,103.701249463726
2023-01,JURONG WEST,4 ROOM,659D,JURONG WEST ST 65,13 TO 15,91.0,Model A,2001,77.58333333333333,515000.0,1.33640971323273,103.70247892707
2023-01,JURONG WEST,4 ROOM,617,JURONG WEST ST 65,04 TO 06,85.0,Model A2,2000,76.83333333333333,485000.0,1.34092564953584,103.700561353198
2023-01,JURONG WEST,4 ROOM,663D,JURONG WEST ST 65,01 TO 03,91.0,Model A,2000,76.5,478000.0,1.33884440739716,103.702339448465
2023-01,JURONG WEST,4 ROOM,667A,JURONG WEST ST 65,07 TO 09,90.0,Model A,2000,76.58333333333333,480000.0,1.34175856139895,103.701490370658
2023-01,JURONG WEST,4 ROOM,744,JURONG WEST ST 73,04 TO 06,108.0,Model A,1993,70.08333333333333,450000.0,1.34679376658956,103.698901258517
2023-01,JURONG WEST,4 ROOM,735,JURONG WEST ST 75,07 TO 09,106.0,Model A,1995,71.66666666666667,473000.0,1.34615520011339,103.701169378104
2023-01,JURONG WEST,4 ROOM,909,JURONG WEST ST 91,01 TO 03,104.0,Model A,1989,65.16666666666667,426000.0,1.34117518124864,103.68645214091
2023-01,JURONG WEST,4 ROOM,917,JURONG WEST ST 91,01 TO 03,103.0,Model A,1988,64.66666666666667,395000.0,1.34031093455697,103.687845848623
2023-01,JURONG WEST,4 ROOM,915,JURONG WEST ST 91,01 TO 03,103.0,Model A,1988,64.58333333333333,430000.0,1.34108918953192,103.687870332112
2023-01,JURONG WEST,4 ROOM,952,JURONG WEST ST 91,01 TO 03,105.0,Model A,1989,65.25,430000.0,1.34253778939404,103.691438130951
2023-01,JURONG WEST,4 ROOM,941,JURONG WEST ST 91,07 TO 09,105.0,Model A,1989,65.33333333333333,435000.0,1.34388068772887,103.688795307632
2023-01,JURONG WEST,4 ROOM,944,JURONG WEST ST 91,10 TO 12,103.0,Model A,1989,65.33333333333333,420000.0,1.34460158675371,103.689712964527
2023-01,JURONG WEST,4 ROOM,925,JURONG WEST ST 92,04 TO 06,103.0,Model A,1988,64.91666666666667,450000.0,1.34014998251696,103.689146387922
2023-01,JURONG WEST,4 ROOM,920,JURONG WEST ST 92,10 TO 12,104.0,Model A,1989,65.16666666666667,440000.0,1.33981029705454,103.688318667097
2023-01,JURONG WEST,4 ROOM,925,JURONG WEST ST 92,10 TO 12,103.0,Model A,1988,64.83333333333333,445000.0,1.34014998251696,103.689146387922
2023-01,JURONG WEST,4 ROOM,989D,JURONG WEST ST 93,04 TO 06,93.0,Premium Apartment,2008,84.66666666666667,515000.0,1.33577599540978,103.695432323438
2023-01,JURONG WEST,4 ROOM,977,JURONG WEST ST 93,04 TO 06,104.0,Model A,1989,65.33333333333333,464500.0,1.33969365989339,103.693915380547
2023-01,JURONG WEST,4 ROOM,329,TAH CHING RD,01 TO 03,102.0,Model A,1997,73.66666666666667,450000.0,1.3374608850516,103.723845021333
2023-01,JURONG WEST,4 ROOM,138A,YUAN CHING RD,22 TO 24,86.0,DBSS,2014,90.83333333333333,640000.0,1.32793696486555,103.7241782483
2023-01,JURONG WEST,4 ROOM,360,YUNG AN RD,07 TO 09,109.0,Model A,1995,71.91666666666667,475000.0,1.33580303394451,103.72098058106
2023-01,JURONG WEST,4 ROOM,166B,YUNG KUANG RD,04 TO 06,93.0,Model A,2018,94.83333333333333,525000.0,1.3312465772439,103.722255844894
2023-01,JURONG WEST,4 ROOM,166A,YUNG KUANG RD,04 TO 06,93.0,Model A,2018,94.83333333333333,545000.0,1.33128810212915,103.721959330636
2023-01,JURONG WEST,4 ROOM,166B,YUNG KUANG RD,10 TO 12,93.0,Model A,2018,94.83333333333333,555000.0,1.3312465772439,103.722255844894
2023-01,JURONG WEST,4 ROOM,166B,YUNG KUANG RD,13 TO 15,93.0,Model A,2018,94.83333333333333,572888.0,1.3312465772439,103.722255844894
2023-01,JURONG WEST,4 ROOM,166A,YUNG KUANG RD,13 TO 15,93.0,Model A,2018,94.83333333333333,580000.0,1.33128810212915,103.721959330636
2023-01,JURONG WEST,4 ROOM,166B,YUNG KUANG RD,01 TO 03,93.0,Model A,2018,94.83333333333333,515000.0,1.3312465772439,103.722255844894
2023-01,JURONG WEST,4 ROOM,166B,YUNG KUANG RD,07 TO 09,93.0,Model A,2018,94.83333333333333,540000.0,1.3312465772439,103.722255844894
2023-01,JURONG WEST,4 ROOM,166B,YUNG KUANG RD,10 TO 12,93.0,Model A,2018,94.75,521000.0,1.3312465772439,103.722255844894
2023-01,JURONG WEST,4 ROOM,184,YUNG SHENG RD,07 TO 09,96.0,Model A,2001,77.33333333333333,475000.0,1.33332140109047,103.722288614113
2023-01,JURONG WEST,5 ROOM,183D,BOON LAY AVE,13 TO 15,112.0,Improved,2015,91.08333333333333,650000.0,1.34909289443558,103.709041526551
2023-01,JURONG WEST,5 ROOM,268C,BOON LAY DR,10 TO 12,111.0,Improved,2002,78.16666666666667,578000.0,1.3471317962481,103.707996026992
2023-01,JURONG WEST,5 ROOM,203,BOON LAY DR,07 TO 09,113.0,Standard,1976,52.5,470000.0,1.34413570974204,103.715657464606
2023-01,JURONG WEST,5 ROOM,351,CORPORATION DR,04 TO 06,121.0,Improved,1997,74.0,605000.0,1.33911208494499,103.719850652771
2023-01,JURONG WEST,5 ROOM,365,CORPORATION DR,10 TO 12,123.0,Improved,1997,73.66666666666667,620000.0,1.33772592715602,103.720184719217
2023-01,JURONG WEST,5 ROOM,273C,JURONG WEST AVE 3,13 TO 15,111.0,Improved,2001,78.08333333333333,535000.0,1.35183241937093,103.704007771092
